ISO,Age,year,TEU,demolition price,TC rates,Scrapped
9215828,13.87130843,2014,6479,464,431,0
9153484,13.87130843,2014,459,464,431,0
9226827,13.87130843,2014,1728,464,431,0
9218650,13.86035596,2014,5510,464,431,0
9217412,13.84940348,2014,1626,464,431,0
9204984,13.83845101,2014,2262,464,431,0
9211494,13.83571289,2014,6802,464,431,0
9245043,13.83023665,2014,1032,464,431,0
9216092,13.82476041,2014,1078,464,431,0
9210074,13.82476041,2014,3430,464,431,0
9245005,13.80559358,2014,5896,464,431,0
9196981,13.80285547,2014,5652,464,431,0
9215830,13.79464111,2014,6479,464,431,0
9215672,13.78368864,2014,3739,464,431,0
9198288,13.78095052,2014,5512,464,431,0
9153472,13.77547428,2014,459,464,431,0
9217424,13.77273616,2014,1626,464,431,0
9203629,13.76725993,2014,5548,464,431,0
9215842,13.76725993,2014,6479,464,431,0
9202223,13.76725993,2014,1618,464,431,0
9228772,13.76178369,2014,1432,464,431,0
9228564,13.75630745,2014,2078,464,431,0
9215880,13.75083121,2014,2556,464,431,0
9215892,13.75083121,2014,2556,464,431,0
9190731,13.75083121,2014,4045,464,431,0
9122473,13.74535498,2014,1730,464,431,0
9203631,13.7344025,2014,5548,464,431,0
9226839,13.72618815,2014,1728,464,431,0
9226504,13.72618815,2014,2452,464,431,0
9242986,13.70702132,2014,705,464,431,0
9224489,13.7042832,2014,5512,464,431,0
9210086,13.69880696,2014,3430,464,431,0
9216353,13.69059261,2014,1216,464,431,0
9245158,13.67964013,2014,1032,464,431,0
9220328,13.67964013,2014,2470,464,431,0
9226413,13.67964013,2014,2526,464,431,0
9222273,13.67690201,2014,6627,464,431,0
9221059,13.67142578,2014,1550,464,431,0
9220885,13.66868766,2014,2240,464,431,0
9215311,13.66868766,2014,6802,464,431,0
9228576,13.66868766,2014,2078,464,431,0
9218662,13.6604733,2014,5510,464,431,0
9231834,13.6604733,2014,868,464,431,0
9222091,13.64952083,2014,2681,464,431,0
9229609,13.63856836,2014,1078,464,431,0
9215854,13.63309212,2014,6479,464,431,0
9214226,13.59475846,2014,5762,464,431,0
9210098,13.58928222,2014,3430,464,431,0
9231470,13.5865441,2014,2556,464,431,0
9196993,13.5865441,2014,5652,464,431,0
9234422,13.58380598,2014,340,464,431,0
9215165,13.58380598,2014,2833,464,431,0
9190743,13.58380598,2014,4045,464,431,0
9222285,13.58106787,2014,6627,464,431,0
9245017,13.57559163,2014,5896,464,431,0
9224946,13.54547233,2014,2272,464,431,0
9231846,13.54547233,2014,868,464,431,0
9231482,13.54547233,2014,2556,464,431,0
9222974,13.54547233,2014,5762,464,431,0
9202235,13.5263055,2014,1618,464,431,0
9215866,13.51809114,2014,6479,464,431,0
9222986,13.51809114,2014,6008,464,431,0
9230775,13.51535302,2014,1730,464,431,0
9230074,13.50987678,2014,2468,464,431,0
9228514,13.50987678,2014,2681,464,431,0
9216365,13.50713867,2014,1216,464,431,0
9221815,13.50713867,2014,6456,464,431,0
9215323,13.50166243,2014,6802,464,431,0
9224300,13.50166243,2014,4253,464,431,0
9215684,13.49344807,2014,3739,464,431,0
9226425,13.48797184,2014,2526,464,431,0
9224491,13.45511441,2014,5512,464,431,0
9215907,13.45511441,2014,2556,464,431,0
9218674,13.44963818,2014,5510,464,431,0
9222297,13.44690006,2014,6627,464,431,0
9230086,13.44142382,2014,2468,464,431,0
9230206,13.4386857,2014,1675,464,431,0
9221097,13.43594758,2014,5618,464,431,0
9224506,13.43047135,2014,5610,464,431,0
9220897,13.41678075,2014,2240,464,431,0
9246140,13.41678075,2014,707,464,431,0
9234989,13.41678075,2014,868,464,431,0
9215177,13.41678075,2014,2833,464,431,0
9190755,13.41678075,2014,4045,464,431,0
9221827,13.39213769,2014,6456,464,431,0
9253179,13.38392333,2014,1098,464,431,0
9245029,13.38392333,2014,5896,464,431,0
9215696,13.38118521,2014,3739,464,431,0
9222106,13.38118521,2014,2764,464,431,0
9238064,13.37570898,2014,1170,464,431,0
9225615,13.3647565,2014,6732,464,431,0
9226516,13.35380403,2014,2452,464,431,0
9234109,13.35380403,2014,2468,464,431,0
9256743,13.34285155,2014,160,464,431,0
9228552,13.33737532,2014,2764,464,431,0
9247857,13.3346372,2014,542,464,431,0
9224312,13.33189908,2014,4253,464,431,0
9229300,13.33189908,2014,6178,464,431,0
9225641,13.33189908,2014,6732,464,431,0
9219343,13.32094661,2014,3108,464,431,0
9227273,13.31820849,2014,3739,464,431,0
9245225,13.30725601,2014,1170,464,431,0
9220067,13.3045179,2014,1216,464,431,0
9222302,13.29356542,2014,6627,464,431,0
9230218,13.27713671,2014,1675,464,431,0
9224518,13.26892235,2014,5610,464,431,0
9238739,13.26618424,2014,5762,464,431,0
9221061,13.26344612,2014,1550,464,431,0
9238600,13.26344612,2014,1098,464,431,0
9235050,13.260708,2014,4315,464,431,0
9246396,13.260708,2014,5618,464,431,0
9224520,13.25796988,2014,5610,464,431,0
9234991,13.25796988,2014,868,464,431,0
9202247,13.25796988,2014,1618,464,431,0
9234434,13.25523176,2014,340,464,431,0
9247546,13.25249364,2014,5896,464,431,0
9237149,13.24975553,2014,657,464,431,0
9215919,13.24975553,2014,2556,464,431,0
9224958,13.24154117,2014,2272,464,431,0
9190767,13.23880305,2014,4045,464,431,0
9221085,13.22511246,2014,5618,464,431,0
9236585,13.22511246,2014,1129,464,431,0
9230787,13.22511246,2014,1730,464,431,0
9237369,13.21963622,2014,868,464,431,0
9231494,13.21963622,2014,2556,464,431,0
9250933,13.20594563,2014,932,464,431,0
9235402,13.20046939,2014,2456,464,431,0
9247558,13.18951692,2014,5896,464,431,0
9238870,13.18404068,2014,1078,464,431,0
9229829,13.18404068,2014,7506,464,431,0
9238076,13.18130256,2014,1208,464,431,0
9236688,13.18130256,2014,2524,464,431,0
9232747,13.18130256,2014,2732,464,431,0
9228526,13.17308821,2014,2681,464,431,0
9235907,13.17308821,2014,6627,464,431,0
9241310,13.17035009,2014,6332,464,431,0
9225653,13.17035009,2014,6732,464,431,0
9224324,13.16487385,2014,4253,464,431,0
9215189,13.16487385,2014,2833,464,431,0
9190779,13.16487385,2014,4045,464,431,0
9226815,13.15392138,2014,1550,464,431,0
9225079,13.1429689,2014,5551,464,431,0
9237371,13.12654019,2014,868,464,431,0
9234111,13.12654019,2014,2478,464,431,0
9258856,13.12380207,2014,1098,464,431,0
9224532,13.1128496,2014,5610,464,431,0
9236652,13.10189712,2014,2452,464,431,0
9228538,13.09642089,2014,2681,464,431,0
9247869,13.09094465,2014,542,464,431,0
9236262,13.08546841,2014,1145,464,431,0
9220859,13.0827303,2014,2226,464,431,0
9220847,13.0827303,2014,2226,464,431,0
9224336,13.0827303,2014,4253,464,431,0
9232890,13.0827303,2014,4132,464,431,0
9230220,13.07177782,2014,1675,464,431,0
9236690,13.0690397,2014,2524,464,431,0
9222118,13.05808723,2014,2556,464,431,0
9231236,13.05808723,2014,5762,464,431,0
9221102,13.05261099,2014,5618,464,431,0
9219355,13.04713475,2014,3108,464,431,0
9242625,13.04713475,2014,1678,464,431,0
9232072,13.0389204,2014,4389,464,431,0
9221839,13.0389204,2014,6712,464,431,0
9242302,13.0389204,2014,1150,464,431,0
9231743,13.0389204,2014,5551,464,431,0
9240457,13.03344416,2014,928,464,431,0
9238155,13.03344416,2014,2496,464,431,0
9247560,13.03344416,2014,5900,464,431,0
9232759,13.02796792,2014,2732,464,431,0
9231157,13.02522981,2014,2602,464,431,0
9224544,13.0088011,2014,5610,464,431,0
9244180,13.0088011,2014,686,464,431,0
9222120,13.0088011,2014,2550,464,431,0
9228540,13.0088011,2014,2681,464,431,0
9232644,12.99726201,2014,1730,464,431,0
9190781,12.99726201,2014,4045,464,431,0
9229312,12.99726201,2014,6178,464,431,0
9218686,12.99452401,2014,5510,464,431,0
9248083,12.98904802,2014,4389,464,431,0
9220079,12.97809604,2014,1216,464,431,0
9225665,12.95619208,2014,6732,464,431,0
9238612,12.95071609,2014,1080,464,431,0
9261384,12.93976411,2014,1032,464,431,0
9227297,12.93702612,2014,4112,464,431,0
9244972,12.93155013,2014,1170,464,431,0
9232084,12.92881213,2014,4389,464,431,0
9226918,12.92059815,2014,6402,464,431,0
9247871,12.91512216,2014,542,464,431,0
9242558,12.91238416,2014,868,464,431,0
9231169,12.91238416,2014,2556,464,431,0
9215191,12.91238416,2014,2833,464,431,0
9221073,12.87952822,2014,5618,464,431,0
9249207,12.87679023,2014,1618,464,431,0
9242637,12.87679023,2014,1678,464,431,0
9240469,12.86036226,2014,928,464,431,0
9242314,12.84667228,2014,1150,464,431,0
9230232,12.8384583,2014,1675,464,431,0
9227285,12.8384583,2014,3739,464,431,0
9231779,12.8384583,2014,4839,464,431,0
9238741,12.8384583,2014,5762,464,431,0
9225677,12.8384583,2014,6732,464,431,0
9247297,12.8357203,2014,720,464,431,0
8989836,12.8357203,2014,110,464,431,0
9229324,12.8357203,2014,6178,464,431,0
9236470,12.83298231,2014,6350,464,431,0
9238167,12.82203033,2014,2496,464,431,0
9232096,12.81655434,2014,4369,464,431,0
9219367,12.80560236,2014,3108,464,431,0
9241308,12.80560236,2014,6332,464,431,0
9236597,12.79738837,2014,1129,464,431,0
9236664,12.79738837,2014,2452,464,431,0
9250971,12.79738837,2014,6402,464,431,0
9247948,12.7836984,2014,3323,464,431,0
9226920,12.7836984,2014,6402,464,431,0
9238882,12.7836984,2014,1078,464,431,0
9232761,12.77822241,2014,2732,464,431,0
9245744,12.77822241,2014,9612,464,431,0
9238624,12.76727043,2014,1080,464,431,0
9242560,12.76179444,2014,868,464,431,0
9249219,12.76179444,2014,1618,464,431,0
9232383,12.76179444,2014,2474,464,431,0
9251169,12.75905644,2014,915,464,431,0
9250957,12.75905644,2014,1060,464,431,0
9236482,12.75358045,2014,6350,464,431,0
9242649,12.75084246,2014,1678,464,431,0
9227778,12.74810447,2014,5618,464,431,0
9229831,12.74536647,2014,7506,464,431,0
9232101,12.74262848,2014,4389,464,431,0
9230309,12.7316765,2014,5610,464,431,0
9239850,12.7316765,2014,1641,464,431,0
9233636,12.72620051,2014,1572,464,431,0
9227302,12.72346251,2014,4112,464,431,0
9231781,12.71251053,2014,4992,464,431,0
9243239,12.70977254,2014,2524,464,431,0
9246401,12.68786858,2014,5618,464,431,0
9240328,12.68513058,2014,2764,464,431,0
9248095,12.68513058,2014,4389,464,431,0
9224348,12.66870261,2014,4253,464,431,0
9226932,12.65501264,2014,6402,464,431,0
9242572,12.65501264,2014,735,464,431,0
9250983,12.65227464,2014,6402,464,431,0
9231248,12.64953665,2014,5762,464,431,0
9238179,12.63310868,2014,2496,464,431,0
9236212,12.63037068,2014,1740,464,431,0
9255402,12.62763269,2014,707,464,431,0
9255529,12.61668071,2014,1078,464,431,0
9242285,12.60572873,2014,1223,464,431,0
9230311,12.59751474,2014,5610,464,431,0
9232395,12.59477675,2014,2474,464,431,0
9227314,12.59477675,2014,4112,464,431,0
9230488,12.58930076,2014,6402,464,431,0
9239886,12.58930076,2014,2496,464,431,0
9247302,12.58382477,2014,732,464,431,0
9216834,12.58382477,2014,698,464,431,0
9235531,12.58382477,2014,4658,464,431,0
9245756,12.58382477,2014,8648,464,431,0
9232113,12.57561078,2014,4389,464,431,0
9261449,12.57561078,2014,5908,464,431,0
9220861,12.57287279,2014,2207,464,431,0
9241322,12.57013479,2014,6332,464,431,0
9243241,12.5673968,2014,2524,464,431,0
9242584,12.5646588,2014,735,464,431,0
9236274,12.5646588,2014,1155,464,431,0
9244192,12.55096883,2014,686,464,431,0
9239733,12.54549284,2014,2452,464,431,0
9227015,12.54549284,2014,4253,464,431,0
9239862,12.54001685,2014,1641,464,431,0
9250995,12.54001685,2014,6402,464,431,0
9234379,12.53727885,2014,1102,464,431,0
9243162,12.53727885,2014,3237,464,431,0
9233648,12.51811289,2014,1572,464,431,0
9235098,12.51537489,2014,5551,464,431,0
9258715,12.5126369,2014,847,464,431,0
9234123,12.5126369,2014,2468,464,431,0
9238636,12.5098989,2014,1098,464,431,0
9242596,12.50442291,2014,735,464,431,0
9235581,12.50168492,2014,2824,464,431,0
9230490,12.50168492,2014,6402,464,431,0
9229336,12.50168492,2014,6178,464,431,0
9231793,12.49347094,2014,4992,464,431,0
9247950,12.49073294,2014,3323,464,431,0
9231250,12.46609099,2014,5990,464,431,0
9236511,12.46335299,2014,2764,464,431,0
9261451,12.46335299,2014,5576,464,431,0
9259393,12.43871104,2014,2607,464,431,0
9248112,12.43323505,2014,4404,464,431,0
9238181,12.43049705,2014,2496,464,431,0
9264233,12.42228307,2014,513,464,431,0
9232400,12.4031171,2014,2478,464,431,0
9239898,12.39764111,2014,2496,464,431,0
9227326,12.39764111,2014,4112,464,431,0
9276406,12.39490312,2014,1032,464,431,0
9242297,12.39490312,2014,1221,464,431,0
9262871,12.38668913,2014,1060,464,431,0
9251145,12.36478517,2014,720,464,431,0
9241449,12.35930918,2014,1550,464,431,0
9249221,12.35657119,2014,1618,464,431,0
9242651,12.35657119,2014,1678,464,431,0
9232773,12.3483572,2014,2732,464,431,0
9248124,12.33740522,2014,4404,464,431,0
9231808,12.33740522,2014,4839,464,431,0
9229348,12.33740522,2014,6178,464,431,0
9260536,12.33466723,2014,858,464,431,0
9236638,12.33192923,2014,2622,464,431,0
9216846,12.33192923,2014,698,464,431,0
9258727,12.33192923,2014,847,464,431,0
9267651,12.33192923,2014,5576,464,431,0
9245768,12.33192923,2014,8648,464,431,0
9232565,12.32371525,2014,4115,464,431,0
9227027,12.32371525,2014,4253,464,431,0
9242601,12.32097725,2014,735,464,431,0
9231810,12.31002527,2014,4992,464,431,0
9231262,12.30454928,2014,5762,464,431,0
9227340,12.2963353,2014,4112,464,431,0
9237151,12.28538332,2014,4132,464,431,0
9234135,12.27169334,2014,2478,464,431,0
9252357,12.26895535,2014,2607,464,431,0
9255531,12.26621735,2014,1078,464,431,0
9242613,12.26621735,2014,735,464,431,0
9235103,12.26347936,2014,5551,464,431,0
9252981,12.26074136,2014,2524,464,431,0
9245677,12.25252738,2014,1118,464,431,0
9235816,12.24978939,2014,2478,464,431,0
9239903,12.24978939,2014,2496,464,431,0
9240873,12.24978939,2014,2602,464,431,0
9227338,12.24978939,2014,4112,464,431,0
9227039,12.24978939,2014,4253,464,431,0
9243174,12.24705139,2014,3237,464,431,0
9239874,12.23336142,2014,1641,464,431,0
9252254,12.23336142,2014,4389,464,431,0
9241190,12.22788543,2014,2824,464,431,0
9236286,12.21145746,2014,1145,464,431,0
9260902,12.21145746,2014,5928,464,431,0
9229843,12.21145746,2014,7506,464,431,0
9251846,12.20598147,2014,2460,464,431,0
9241281,12.20598147,2014,6332,464,431,0
9237084,12.20324347,2014,2226,464,431,0
9278985,12.19776748,2014,1032,464,431,0
9232412,12.19502949,2014,2474,464,431,0
9231822,12.17586352,2014,4992,464,431,0
9236523,12.16491154,2014,4444,464,431,0
9252773,12.16491154,2014,862,464,431,0
9250098,12.16491154,2014,966,464,431,0
9235543,12.16491154,2014,4544,464,431,0
9247730,12.16491154,2014,6492,464,431,0
9251157,12.15122157,2014,802,464,431,0
9245770,12.14574558,2014,8648,464,431,0
9139086,12.1347936,2014,1730,464,431,0
9225770,12.1347936,2014,2262,464,431,0
9252369,12.11562763,2014,2607,464,431,0
9248916,12.10741365,2014,1200,464,431,0
9243186,12.09646167,2014,3237,464,431,0
9252993,12.08824768,2014,2524,464,431,0
9246310,12.08824768,2014,2496,464,431,0
9266530,12.08277169,2014,862,464,431,0
9238686,12.08277169,2014,1209,464,431,0
9252266,12.08277169,2014,4389,464,431,0
9243306,12.07455771,2014,4132,464,431,0
9232577,12.07181971,2014,4115,464,431,0
9252230,12.06908172,2014,4713,464,431,0
9265574,12.05812974,2014,1118,464,431,0
9237096,12.05812974,2014,2226,464,431,0
9244207,12.04170177,2014,686,464,431,0
9235555,12.04170177,2014,4544,464,431,0
9232656,12.03896377,2014,1730,464,431,0
9235828,12.03074979,2014,2478,464,431,0
9244881,12.03074979,2014,4112,464,431,0
9232589,12.03074979,2014,4115,464,431,0
9236224,12.0225358,2014,1740,464,431,0
9252242,12.01158382,2014,4713,464,431,0
9236042,12.00336984,2014,2681,464,431,0
9235593,11.99726215,2014,2824,464,431,0
9249233,11.99726215,2014,1618,464,431,0
9275361,11.99726215,2014,2762,464,431,0
9243198,11.99726215,2014,3237,464,431,0
9260914,11.99726215,2014,5928,464,431,0
9244922,11.99726215,2014,6420,464,431,0
9155391,11.9945243,2014,1740,464,431,0
9264219,11.9835729,2014,639,464,431,0
9235567,11.9835729,2014,4544,464,431,0
9241293,11.96167009,2014,6332,464,431,0
9252797,11.95071869,2014,862,464,431,0
9264245,11.93976728,2014,513,464,431,0
9233832,11.92607803,2014,4253,464,431,0
9225782,11.91238877,2014,2226,464,431,0
9235608,11.91238877,2014,1102,464,431,0
9270440,11.91238877,2014,5668,464,431,0
9247742,11.91238877,2014,6492,464,431,0
9251688,11.89869952,2014,6732,464,431,0
9259630,11.89596167,2014,515,464,431,0
9219379,11.89596167,2014,3091,464,431,0
9265598,11.88774812,2014,1114,464,431,0
9264714,11.87679671,2014,660,464,431,0
9233844,11.86858316,2014,4253,464,431,0
9266542,11.86584531,2014,868,464,431,0
9243203,11.86310746,2014,3237,464,431,0
9234331,11.84941821,2014,5668,464,431,0
9264726,11.84120465,2014,657,464,431,0
9246322,11.8384668,2014,2496,464,431,0
9245689,11.83025325,2014,1118,464,431,0
9260419,11.83025325,2014,8272,464,431,0
9252785,11.8220397,2014,862,464,431,0
9272981,11.81930185,2014,1098,464,431,0
9233856,11.81930185,2014,4253,464,431,0
9261815,11.80835044,2014,2524,464,431,0
9248136,11.78644764,2014,5932,464,431,0
9238753,11.78370979,2014,4253,464,431,0
9216858,11.77002053,2014,698,464,431,0
9261712,11.77002053,2014,4578,464,431,0
9259379,11.76728268,2014,2450,464,431,0
9229855,11.76728268,2014,7506,464,431,0
9252802,11.76454483,2014,862,464,431,0
9248928,11.76180698,2014,1200,464,431,0
9253296,11.75359343,2014,3963,464,431,0
9244934,11.75085558,2014,6420,464,431,0
9254848,11.75085558,2014,5680,464,431,0
9265586,11.75085558,2014,1118,464,431,0
9238698,11.75085558,2014,1209,464,431,0
9256377,11.75085558,2014,1740,464,431,0
9241205,11.74811773,2014,2824,464,431,0
9219381,11.72895277,2014,3091,464,431,0
9264207,11.72621492,2014,513,464,431,0
9275373,11.70978782,2014,2762,464,431,0
9251365,11.70978782,2014,4646,464,431,0
9251690,11.70978782,2014,6732,464,431,0
9238765,11.70704997,2014,4253,464,431,0
9247754,11.69609856,2014,6492,464,431,0
9277383,11.68788501,2014,822,464,431,0
9259642,11.67693361,2014,515,464,431,0
9243394,11.67419576,2014,8063,464,431,0
9261827,11.66872005,2014,2526,464,431,0
9264221,11.66872005,2014,639,464,431,0
9256365,11.66872005,2014,1740,464,431,0
9253301,11.66872005,2014,3963,464,431,0
9270452,11.66872005,2014,5668,464,431,0
9248148,11.6550308,2014,6078,464,431,0
9238777,11.6386037,2014,4253,464,431,0
9241451,11.62765229,2014,2478,464,431,0
9253739,11.61943874,2014,4402,464,431,0
9259381,11.61670089,2014,2483,464,431,0
9275385,11.61670089,2014,2762,464,431,0
9277395,11.61396304,2014,822,464,431,0
9248930,11.61122519,2014,1200,464,431,0
9251614,11.60301164,2014,3028,464,431,0
9260421,11.59753593,2014,8272,464,431,0
9259824,11.58384668,2014,1118,464,431,0
9275397,11.58384668,2014,2762,464,431,0
9234343,11.58384668,2014,5668,464,431,0
9247766,11.58384668,2014,6492,464,431,0
9261889,11.58110883,2014,2260,464,431,0
9253727,11.57837098,2014,4402,464,431,0
9266102,11.57015743,2014,1620,464,431,0
9248150,11.55920602,2014,5752,464,431,0
9244946,11.55646817,2014,6420,464,431,0
9251377,11.55646817,2014,4646,464,431,0
9278909,11.55373032,2014,1080,464,431,0
9261891,11.54004107,2014,2260,464,431,0
9256755,11.53730322,2014,6402,464,431,0
9261906,11.51540041,2014,2260,464,431,0
9261724,11.51540041,2014,4578,464,431,0
9277400,11.51266256,2014,822,464,431,0
9276341,11.50718686,2014,707,464,431,0
9225794,11.50444901,2014,2207,464,431,0
9243409,11.50444901,2014,8063,464,431,0
9264738,11.50444901,2014,660,464,431,0
9256406,11.50444901,2014,1581,464,431,0
9251705,11.50444901,2014,6732,464,431,0
9236444,11.50171116,2014,1730,464,431,0
9259408,11.50171116,2014,2607,464,431,0
9253002,11.50171116,2014,2824,464,431,0
9261918,11.49623546,2014,2260,464,431,0
9248162,11.4825462,2014,5752,464,431,0
9273923,11.4770705,2014,2532,464,431,0
9238789,11.4770705,2014,4253,464,431,0
9244130,11.4715948,2014,2831,464,431,0
9267637,11.4715948,2014,6492,464,431,0
9241463,11.45516769,2014,2478,464,431,0
9249245,11.43600274,2014,1618,464,431,0
9253741,11.43600274,2014,4402,464,431,0
9219393,11.43326489,2014,3091,464,431,0
9235579,11.42505133,2014,4544,464,431,0
9266114,11.42231348,2014,1620,464,431,0
9277412,11.41683778,2014,822,464,431,0
9264740,11.40041068,2014,657,464,431,0
9253014,11.38672142,2014,2824,464,431,0
9248942,11.38124572,2014,1200,464,431,0
9251389,11.36481862,2014,4646,464,431,0
9251626,11.33470226,2014,3028,464,431,0
9262118,11.33470226,2014,4051,464,431,0
9251717,11.33196441,2014,6732,464,431,0
9241475,11.321013,2014,2478,464,431,0
9287687,11.321013,2014,822,464,431,0
9260433,11.321013,2014,8272,464,431,0
9253026,11.31279945,2014,2824,464,431,0
9238791,11.31279945,2014,4253,464,431,0
9273947,11.3045859,2014,2532,464,431,0
9264752,11.2936345,2014,660,464,431,0
9275634,11.29089665,2014,5059,464,431,0
9266126,11.28542094,2014,1620,464,431,0
9256418,11.27446954,2014,1581,464,431,0
9261736,11.27173169,2014,4578,464,431,0
9275646,11.25256674,2014,5059,464,431,0
9234355,11.25256674,2014,5668,464,431,0
9283007,11.24982888,2014,2478,464,431,0
9291054,11.24982888,2014,258,464,431,0
9255749,11.24982888,2014,750,464,431,0
9259836,11.24982888,2014,1118,464,431,0
9232632,11.24982888,2014,1728,464,431,0
9270464,11.24982888,2014,5668,464,431,0
9287699,11.24709103,2014,822,464,431,0
9267649,11.24435318,2014,6492,464,431,0
9235610,11.23613963,2014,1102,464,431,0
9275024,11.20876112,2014,2556,464,431,0
9275036,11.18959617,2014,2556,464,431,0
9270816,11.18685832,2014,1858,464,431,0
9252541,11.17864476,2014,6732,464,431,0
9248954,11.17316906,2014,1200,464,431,0
9287704,11.16769336,2014,822,464,431,0
9255751,11.16495551,2014,1000,464,431,0
9264764,11.15947981,2014,657,464,431,0
9273959,11.14852841,2014,2532,464,431,0
9253038,11.14031485,2014,2824,464,431,0
9251391,11.13483915,2014,4646,464,431,0
9292943,11.1321013,2014,707,464,431,0
9262704,11.1321013,2014,6492,464,431,0
9219408,11.12936345,2014,3091,464,431,0
9260445,11.11841205,2014,8272,464,431,0
9275048,11.1156742,2014,2556,464,431,0
9256389,11.11293634,2014,1740,464,431,0
9262132,11.10198494,2014,4051,464,431,0
9248667,11.10198494,2014,2586,464,431,0
9275971,11.10198494,2014,6402,464,431,0
9241487,11.09103354,2014,2478,464,431,0
9283150,11.09103354,2014,710,464,431,0
9251638,11.08281999,2014,3028,464,431,0
9288394,11.08008214,2014,5928,464,431,0
9238806,11.07460643,2014,4253,464,431,0
9236535,11.06365503,2014,4444,464,431,0
9264776,11.06091718,2014,660,464,431,0
9217371,11.05544148,2014,192,464,431,0
9283019,11.03627652,2014,2478,464,431,0
9246346,11.03353867,2014,2496,464,431,0
9287716,11.03080082,2014,822,464,431,0
9235622,11.02532512,2014,1102,464,431,0
9261748,11.01163587,2014,4578,464,431,0
9252553,11.00616016,2014,6732,464,431,0
9243590,11.00342231,2014,2681,464,431,0
9255737,10.99726232,2014,750,464,431,0
9255763,10.99726232,2014,750,464,431,0
9275050,10.97809856,2014,2556,464,431,0
9234367,10.97809856,2014,5668,464,431,0
9251999,10.95893479,2014,8063,464,431,0
9303675,10.94524639,2014,239,464,431,0
9273961,10.91239423,2014,2532,464,431,0
9237486,10.91239423,2014,3091,464,431,0
9286449,10.90965655,2014,858,464,431,0
9262716,10.90418118,2014,6492,464,431,0
9270830,10.8877551,2014,1858,464,431,0
9288409,10.8877551,2014,5928,464,431,0
9275062,10.88501742,2014,2556,464,431,0
9262144,10.8740667,2014,4051,464,431,0
9267936,10.86585366,2014,4648,464,431,0
9278143,10.86311598,2014,5059,464,431,0
9283162,10.8603783,2014,710,464,431,0
9246566,10.8603783,2014,868,464,431,0
9256391,10.84942758,2014,1740,464,431,0
9274202,10.8466899,2014,1860,464,431,0
9252008,10.84395222,2014,8063,464,431,0
9252565,10.84395222,2014,6732,464,431,0
9283693,10.84121453,2014,2556,464,431,0
9278088,10.83300149,2014,5551,464,431,0
9270476,10.82752613,2014,5668,464,431,0
9243605,10.82205077,2014,2681,464,431,0
9280809,10.82205077,2014,4132,464,431,0
9256212,10.80836237,2014,4300,464,431,0
9246530,10.80288701,2014,862,464,431,0
9278105,10.79467397,2014,4253,464,431,0
9278155,10.78646093,2014,5059,464,431,0
9296987,10.7755102,2014,707,464,431,0
9283021,10.76455948,2014,2478,464,431,0
9246542,10.76455948,2014,868,464,431,0
9310501,10.7618218,2014,208,464,431,0
9262120,10.75634644,2014,4051,464,431,0
9292436,10.75634644,2014,1223,464,431,0
9280598,10.75087108,2014,5782,464,431,0
9293557,10.75087108,2014,831,464,431,0
9279965,10.7481334,2014,4900,464,431,0
9260457,10.74539572,2014,8272,464,431,0
9267156,10.73170732,2014,5576,464,431,0
9256470,10.71528123,2014,8063,464,431,0
9296456,10.71254355,2014,556,464,431,0
9281267,10.71254355,2014,5059,464,431,0
9291339,10.70433051,2014,915,464,431,0
9283708,10.69885515,2014,2556,464,431,0
9298612,10.69611747,2014,657,464,431,0
9280835,10.69611747,2014,4814,464,431,0
9243617,10.67695371,2014,2681,464,431,0
9282273,10.67147835,2014,1860,464,431,0
9246554,10.67147835,2014,868,464,431,0
9252577,10.67147835,2014,6732,464,431,0
9284142,10.66874067,2014,2478,464,431,0
9255775,10.66874067,2014,750,464,431,0
9278117,10.66874067,2014,4253,464,431,0
9280603,10.65505226,2014,5782,464,431,0
9298997,10.65231458,2014,5576,464,431,0
9280847,10.6495769,2014,4814,464,431,0
9256482,10.63862618,2014,8063,464,431,0
9281279,10.6222001,2014,5059,464,431,0
9281346,10.61398706,2014,764,464,431,0
9279977,10.61398706,2014,4900,464,431,0
9278090,10.60303634,2014,5548,464,431,0
9297606,10.59756098,2014,862,464,431,0
9292448,10.59756098,2014,1208,464,431,0
9237498,10.59208561,2014,3091,464,431,0
9069657,10.59208561,2014,466,464,431,0
9293569,10.59208561,2014,831,464,431,0
9280811,10.59208561,2014,4132,464,431,0
9289180,10.58387257,2014,2096,464,431,0
9286774,10.58387257,2014,2556,464,431,0
9296468,10.58113489,2014,556,464,431,0
9304772,10.58113489,2014,5668,464,431,0
9282259,10.56470881,2014,5059,464,431,0
9280615,10.55923345,2014,5782,464,431,0
9295206,10.55649577,2014,4132,464,431,0
9283033,10.55375809,2014,2724,464,431,0
9282950,10.55375809,2014,5043,464,431,0
9280859,10.54554505,2014,4992,464,431,0
9282962,10.54280737,2014,5043,464,431,0
9297618,10.53733201,2014,862,464,431,0
9446893,10.53459433,2014,376,464,431,0
9286786,10.53459433,2014,2556,464,431,0
9263332,10.52638128,2014,3534,464,431,0
9296999,10.50447984,2014,707,464,431,0
9279989,10.4825784,2014,6720,464,431,0
9285976,10.4825784,2014,8468,464,431,0
9284154,10.47984072,2014,2724,464,431,0
9304784,10.47984072,2014,5668,464,431,0
9294800,10.46889,2014,5548,464,431,0
9282261,10.46615231,2014,5059,464,431,0
